Identifier;Recipe;Timestamp;Measurement speed [mm/s];Measuring distance [mm];Step size [mm];Measuring position [mm];Direction
252430;18 LT - LFG;06/03/2023 08:15;0.24;21.01;0.12;2,095;Upward

ID;252430
Gravimetric density;0.000000
Max. left;1,028.376089
Max. right;993.469163
Min. density;544.004794
Max. pos. left;0.311632
Max. pos. right;19.019627
Min. pos. density;4.382958
Mean density;605.353513
Min./Mean density;89.865638
Opt. sanding thickness;18.707994
Symmetry S.L.;1.132362
Symmetry S.L./Trans.;1.702970
Raw density gradient;1.617469

Position [mm];Density [kg/m³]
-1.035424;156.293104
-1.025371;156.291567
-1.015318;156.303705
-1.005266;156.329517
-0.995213;156.369003
-0.985160;156.431217
-0.975108;156.515507
-0.965055;156.621874
-0.955002;156.750316
-0.944950;156.900834
-0.934897;157.073428
-0.924844;157.268098
-0.914792;157.484844
-0.904739;157.723666
-0.894686;157.981546
-0.884634;158.258483
-0.874581;158.554478
-0.864528;158.864474
-0.854476;159.204295
-0.844423;159.573941
-0.834371;159.973412
-0.824318;160.402709
-0.814265;160.861830
-0.804213;161.350777
-0.794160;161.869548
-0.784107;162.418145
-0.774055;163.005703
-0.764002;163.632222
-0.753949;164.297702
-0.743897;165.035617
-0.733844;165.839360
-0.723791;166.708930
-0.713739;167.655421
-0.703686;168.678833
-0.693633;169.779166
-0.683581;170.952505
-0.673528;172.194853
-0.663475;173.506209
-0.653423;174.892856
-0.643370;176.354792
-0.633317;177.892018
-0.623265;179.498823
-0.613212;181.188097
-0.603159;182.959838
-0.593107;184.801078
-0.583054;186.711815
-0.573001;188.692052
-0.562949;190.738197
-0.552896;192.852290
-0.542843;195.034332
-0.532791;197.282691
-0.522738;199.597367
-0.512685;201.978359
-0.502633;204.435294
-0.492580;206.962298
-0.482528;209.559372
-0.472475;212.221620
-0.462422;214.949044
-0.452370;217.741642
-0.442317;220.590361
-0.432264;223.495853
-0.422212;226.458118
-0.412159;229.500567
-0.402106;232.623200
-0.392054;235.826018
-0.382001;239.124435
-0.371948;242.555895
-0.361896;246.120397
-0.351843;249.820958
-0.341790;253.657579
-0.331738;257.630260
-0.321685;261.744059
-0.311632;265.983149
-0.301580;270.347533
-0.291527;274.830520
-0.281474;279.432111
-0.271422;284.152305
-0.261369;297.181572
-0.251316;310.402709
-0.241264;323.811577
-0.231211;337.394900
-0.221158;351.148539
-0.211106;365.068355
-0.201053;379.119293
-0.191000;393.303823
-0.180948;407.617803
-0.170895;422.070067
-0.160843;436.656303
-0.150790;451.372198
-0.140737;466.144495
-0.130685;480.977401
-0.120632;495.867440
-0.110579;510.804857
-0.100527;525.786176
-0.090474;540.807923
-0.080421;555.872333
-0.070369;570.963043
-0.060316;586.076578
-0.050263;601.173535
-0.040211;616.250962
-0.030158;631.305908
-0.020105;646.348325
-0.010053;661.343185
0.000000;676.287824
0.010053;691.181208
0.020105;706.020670
0.030158;720.803547
0.040211;735.517547
0.050263;750.165879
0.060316;764.745876
0.070369;779.246550
0.080421;793.665367
0.090474;807.999795
0.100527;822.162668
0.110579;836.137088
0.120632;849.922169
0.130685;863.493610
0.140737;876.850524
0.150790;889.992020
0.160843;902.901795
0.170895;915.541519
0.180948;927.910302
0.191000;939.984093
0.201053;951.762414
0.211106;963.244783
0.221158;974.408510
0.231211;985.272623
0.241264;995.836696
0.251316;1,006.106991
0.261369;1,016.083081
0.271422;1,025.764539
0.281474;1,026.960471
0.291527;1,027.787653
0.301580;1,028.249797
0.311632;1,028.376089
0.321685;1,028.169738
0.331738;1,027.633954
0.341790;1,026.801490
0.351843;1,025.639744
0.361896;1,024.152049
0.371948;1,022.328766
0.382001;1,020.173400
0.392054;1,017.689457
0.402106;1,014.949387
0.412159;1,011.948177
0.422212;1,008.688495
0.432264;1,005.150554
0.442317;1,001.337525
0.452370;997.252579
0.462422;992.863513
0.472475;988.171004
0.482528;983.179120
0.492580;977.927859
0.502633;972.420766
0.512685;966.661386
0.522738;960.640360
0.532791;954.479818
0.542843;948.269085
0.552896;942.007400
0.562949;935.697427
0.573001;929.341832
0.583054;922.976724
0.593107;916.604523
0.603159;910.227895
0.613212;903.857831
0.623265;897.496862
0.633317;891.147521
0.643370;884.896974
0.653423;878.762119
0.663475;872.743842
0.673528;866.834142
0.683581;861.033906
0.693633;855.344024
