Identifier;Recipe;Timestamp;Measurement speed [mm/s];Measuring distance [mm];Step size [mm];Measuring position [mm];Direction
252429;18 LT - LFG;06/03/2023 08:14;0.24;21.49;0.12;2,095;Downward

ID;252429
Gravimetric density;0.000000
Max. left;1,005.439852
Max. right;955.301791
Min. density;544.548710
Max. pos. left;0.351802
Max. pos. right;18.826411
Min. pos. density;4.663884
Mean density;606.953102
Min./Mean density;89.718416
Opt. sanding thickness;18.474609
Symmetry S.L.;1.222340
Symmetry S.L./Trans.;1.599748
Raw density gradient;1.576517

Position [mm];Density [kg/m³]
-1.015199;154.819690
-1.005147;154.822051
-0.995096;154.829328
-0.985044;154.850005
-0.974993;154.884081
-0.964942;154.931556
-0.954890;154.992431
-0.944839;155.066705
-0.934787;155.154543
-0.924736;155.262782
-0.914684;155.391420
-0.904633;155.540459
-0.894581;155.709897
-0.884530;155.905007
-0.874478;156.125788
-0.864427;156.373147
-0.854375;156.647082
-0.844324;156.947594
-0.834272;157.274684
-0.824221;157.628351
-0.814169;158.006206
-0.804118;158.408415
-0.794066;158.834978
-0.784015;159.285893
-0.773964;159.761163
-0.763912;160.261691
-0.753861;160.787479
-0.743809;161.363893
-0.733758;161.990935
-0.723706;162.674228
-0.713655;163.413774
-0.703603;164.209573
-0.693552;165.064012
-0.683500;166.001389
-0.673449;167.021704
-0.663397;168.124956
-0.653346;169.311145
-0.643294;170.579613
-0.633243;171.928301
-0.623191;173.357373
-0.613140;174.866829
-0.603088;176.456669
-0.593037;178.126894
-0.582985;179.878985
-0.572934;181.741275
-0.562883;183.724142
-0.552831;185.827585
-0.542780;188.051605
-0.532728;190.396201
-0.522677;192.885587
-0.512625;195.518117
-0.502574;198.325417
-0.492522;201.307486
-0.482471;204.464326
-0.472419;207.795935
-0.462368;211.301573
-0.452316;214.952249
-0.442265;218.709500
-0.432213;222.573325
-0.422162;226.543726
-0.412110;230.620702
-0.402059;234.805159
-0.392007;239.096932
-0.381956;243.438122
-0.371905;247.828728
-0.361853;252.268751
-0.351802;256.758190
-0.341750;261.291775
-0.331699;265.880954
-0.321647;270.549446
-0.311596;275.297252
-0.301544;280.124371
-0.291493;285.030804
-0.281441;289.995877
-0.271390;295.021981
-0.261338;300.117020
-0.251287;313.617436
-0.241235;327.171194
-0.231184;340.775956
-0.221132;354.428479
-0.211081;368.143622
-0.201029;381.855645
-0.190978;395.562477
-0.180927;409.262053
-0.170875;422.952303
-0.160824;436.704971
-0.150772;450.514613
-0.140721;464.393814
-0.130669;478.339008
-0.120618;492.346629
-0.110566;506.413110
-0.100515;520.535545
-0.090463;534.675999
-0.080412;548.853451
-0.070360;563.064357
-0.060309;577.305173
-0.050257;591.572356
-0.040206;605.840823
-0.030154;620.079011
-0.020103;634.258254
-0.010051;648.375525
0.000000;662.427799
0.010051;676.412050
0.020103;690.301039
0.030154;704.108013
0.040206;717.765070
0.050257;731.269471
0.060309;744.618475
0.070360;757.809340
0.080412;770.825748
0.090463;783.694165
0.100515;796.393817
0.110566;808.922960
0.120618;821.279855
0.130669;833.462760
0.140721;845.469026
0.150772;857.291662
0.160824;869.014099
0.170875;880.634104
0.180927;892.149443
0.190978;903.557884
0.201029;914.833806
0.211081;925.963942
0.221132;936.952172
0.231184;947.796130
0.241235;958.493453
0.251287;969.041774
0.261338;979.459402
0.271390;989.735524
0.281441;999.778786
0.291493;1,001.252084
0.301544;1,002.506784
0.311596;1,003.544559
0.321647;1,004.371262
0.331699;1,004.971284
0.341750;1,005.326654
0.351802;1,005.439852
0.361853;1,005.313356
0.371905;1,004.949646
0.381956;1,004.277390
0.392007;1,003.283608
0.402059;1,001.956617
0.412110;1,000.300271
0.422162;998.318424
0.432213;996.014930
0.442265;993.383504
0.452316;990.462595
0.462368;987.226613
0.472419;983.679539
0.482471;979.825356
0.492522;975.668046
0.502574;971.233130
0.512625;966.530987
0.522677;961.592036
0.532728;956.419256
0.542780;951.102155
0.552831;945.730276
0.562883;940.280455
0.572934;934.739444
0.582985;929.154636
0.593037;923.528772
0.603088;917.864592
0.613140;912.164837
0.623191;906.445828
0.633243;900.709675
0.643294;894.993626
0.653346;889.299424
0.663397;883.628809
0.673449;877.983523
0.683500;872.398499
0.693552;866.880729
0.703603;861.404517
0.713655;855.972097
0.723706;850.585702
0.733758;845.247563
0.743809;839.983302
0.753861;834.799516
0.763912;829.668685
0.773964;824.593176
0.784015;819.575354
0.794066;814.617582
0.804118;809.706084
0.814169;804.851673
0.824221;800.095378
0.834272;795.437865
0.844324;790.879801
0.854375;786.421852
0.864427;782.060502
0.874478;777.788428
0.884530;773.647339
0.894581;769.636825
0.904633;765.756474
0.914684;762.005874
0.924736;758.401992
0.934787;754.960865
0.944839;751.692626
0.954890;748.596987
0.964942;745.673661
0.974993;742.922360
0.985044;740.352934
0.995096;737.974505
1.005147;735.800192
1.015199;733.829555
1.025250;732.062157
1.035302;730.497560
1.045353;729.102133
1.055405;727.868728
1.065456;726.769650
1.075508;725.804945
1.085559;724.888130
1.095611;723.932688
1.105662;722.964810
1.115714;721.970658
1.125765;720.957728
1.135817;719.926020
1.145868;718.875534
1.155920;717.806269
1.165971;716.720532
1.176022;715.618735
1.186074;714.520067
1.196125;713.424529
1.206177;712.332121
1.216228;711.242842
1.226280;710.123502
1.236331;708.979042
1.246383;707.772481
1.256434;706.503821
1.266486;705.173060
1.276537;703.780199
1.286589;702.333392
1.296640;700.827861
1.306692;699.281068
1.316743;697.693011
1.326795;696.063692
1.336846;694.393110
1.346898;692.697408
1.356949;690.990011
1.367000;689.325524
1.377052;687.703946
1.387103;686.125279
1.397155;684.589522
1.407206;683.110841
1.417258;681.697308
1.427309;680.336403
1.437361;679.028127
1.447412;677.772479
1.457464;676.569460
1.467515;675.401692
1.477567;674.252537
1.487618;673.079168
1.497670;671.881585
1.507721;670.659787
1.517773;669.413776
1.527824;668.131114
1.537876;666.802165
1.547927;665.431706
1.557978;664.019738
1.568030;662.566259
1.578081;661.071271
1.588133;659.567964
1.598184;658.064904
1.608236;656.589682
1.618287;655.142298
1.628339;653.722753
1.638390;652.331045
1.648442;650.970716
1.658493;649.655604
1.668545;648.350211
1.678596;647.054536
1.688648;645.768579
1.698699;644.492341
1.708751;643.223516
1.718802;641.956997
1.728854;640.677712
1.738905;639.385661
1.748956;638.080844
1.759008;636.763261
1.769059;635.427229
1.779111;634.067806
1.789162;632.751623
1.799214;631.478680
1.809265;630.248976
1.819317;629.062512
1.829368;627.911133
1.839420;626.805465
1.849471;625.736035
1.859523;624.702845
1.869574;623.705893
1.879626;622.745180
1.889677;621.833883
1.899729;620.958578
1.909780;620.071002
1.919832;619.171154
1.929883;618.259033
1.939934;617.334642
1.949986;616.383812
1.960037;615.395673
1.970089;614.395261
1.980140;613.382579
1.990192;612.357624
2.000243;611.320398
2.010295;610.263569
2.020346;609.203776
2.030398;608.190434
2.040449;607.223544
2.050501;606.303106
2.060552;605.429119
2.070604;604.614020
2.080655;603.864480
2.090707;603.163286
2.100758;602.510438
2.110810;601.905936
2.120861;601.349780
2.130912;600.840899
2.140964;600.370728
2.151015;599.890838
2.161067;599.401229
2.171118;598.901902
2.181170;598.392857
2.191221;597.870551
2.201273;597.322384
2.211324;596.775040
2.221376;596.228520
2.231427;595.682824
2.241479;595.137951
2.251530;594.596373
2.261582;594.063195
2.271633;593.544596
2.281685;593.040574
2.291736;592.551130
2.301788;592.076264
2.311839;591.621659
2.321891;591.208976
2.331942;590.785174
2.341993;590.350253
2.352045;589.904213
2.362096;589.447055
2.372148;588.987591
2.382199;588.515196
2.392251;588.051613
2.402302;587.596843
2.412354;587.150886
2.422405;586.713741
2.432457;586.272232
2.442508;585.815320
2.452560;585.389047
2.462611;584.993413
2.472663;584.628416
2.482714;584.294058
2.492766;583.979878
2.502817;583.696749
2.512869;583.427785
2.522920;583.172988
2.532971;582.932356
2.543023;582.705891
2.553074;582.500922
2.563126;582.320167
2.573177;582.124010
2.583229;581.912452
2.593280;581.685493
2.603332;581.443132
2.613383;581.189899
2.623435;580.919124
2.633486;580.642912
2.643538;580.361265
2.653589;580.074182
2.663641;579.781663
2.673692;579.484779
2.683744;579.179165
2.693795;578.909296
2.703847;578.675171
2.713898;578.476790
2.723949;578.314155
2.734001;578.187676
2.744052;578.109954
2.754104;578.036433
2.764155;577.967112
2.774207;577.901992
2.784258;577.841072
2.794310;577.781882
2.804361;577.728869
2.814413;577.670008
2.824464;577.605300
2.834516;577.534743
2.844567;577.458340
2.854619;577.372876
2.864670;577.256692
2.874722;577.172382
2.884773;577.119945
2.894825;577.099382
2.904876;577.110693
2.914927;577.145065
2.924979;577.196485
2.935030;577.236704
2.945082;577.265723
2.955133;577.283540
2.965185;577.290156
2.975236;577.287877
2.985288;577.287740
2.995339;577.254246
3.005391;577.187396
3.015442;577.087190
3.025494;576.953628
3.035545;576.797169
3.045597;576.625968
3.055648;576.459050
3.065700;576.296414
3.075751;576.138061
3.085803;575.983991
3.095854;575.830333
3.105905;575.674369
3.115957;575.521616
3.126008;575.372076
3.136060;575.225748
3.146111;575.082632
3.156163;574.938198
3.166214;574.798047
3.176266;574.643400
3.186317;574.474258
3.196369;574.290621
3.206420;574.092487
3.216472;573.878212
3.226523;573.652158
3.236575;573.400161
3.246626;573.122220
3.256678;572.818335
3.266729;572.488507
3.276781;572.132323
3.286832;571.731747
3.296883;571.342207
3.306935;570.963703
3.316986;570.596236
3.327038;570.239805
3.337089;569.909400
